"","HurshPmax","ObservedPmax","HurshDerivative","AnalyticPmax"
"1",5.28247738828316,5.10504999975406,5.27173059079414,5.27173053927974
"2",6.01578046011768,4.89778819368446,5.99900688324671,5.99900684696024
"3",7.5483301677937,5.33334895487621,7.58375670530471,7.58375666316029
"4",3.90733003164164,4.51855944374923,3.96230337827093,3.96230328019526
"5",3.55261507558408,4.24619563946313,3.54099832289658,3.54099828642922
"6",7.01923191648902,4.9545019080479,7.17181052516642,7.1718104663197
"7",5.58991790636054,4.68813382145265,5.56662896570944,5.56662891565714
"8",5.33408995357939,4.78630092322638,5.30557218707413,5.30557213832371
"9",7.10536302052959,5.33334895487621,7.50852120330433,7.50852114911219
"10",6.1687094596665,4.96592321450336,6.16949088236145,6.16949083305189
"11",5.9888411913051,5.16416369272071,5.9499458262389,5.94994578860547
"12",6.75763107441897,5.02342589522387,6.89033320860754,6.8903331547723
"13",6.87889500126193,5.04661297563528,7.09330559022104,7.0933055256013
"14",4.68037173652978,4.92039535681451,4.7569317571523,4.75693172870436
"15",3.87626045407416,4.2854852039744,3.87642796258283,3.87642788191635
"16",7.9610783832768,5.71478636671867,8.54898965503229,8.54898958356785
"17",4.82149275230907,4.6131757456038,4.83354601612716,4.83354594815098
"18",7.31236144064618,5.43250331492433,7.39512903027381,7.39512897970223
"19",4.04139603092363,4.29536426764887,4.05895978728394,4.05895970365379
"20",5.56859842719121,5.05824662003114,5.62923708801555,5.62923703352064
"21",9.22777470701558,5.58470194736831,9.43476844661209,9.43476842263719
"22",4.58558143309813,4.57088189614875,4.56130215527627,4.56130209692332
"23",4.75759958109036,4.43608643931433,4.86165827037434,4.86165818345228
"24",4.61189296023134,4.69894108605216,4.59574028964866,4.59574023335189
"25",4.45129681460649,4.53941616650203,4.42840414479578,4.4284040842756
"26",6.60312569264506,5.02342589522387,6.75804461430407,6.75804459523928
"27",5.30427905257325,4.84172367584099,5.31176214889877,5.3117620883239
"28",6.54557067992551,5.11681835540308,6.70915496151209,6.70915489718785
"29",6.12015961614665,5.03500608787905,6.30615366839102,6.30615359670088
"30",5.31370804350223,4.92039535681451,5.30955473775009,5.30955467995056
"31",4.51570607855432,4.20726628384444,4.55106960720169,4.55106952846392
"32",4.46144196442472,4.53941616650203,4.43738333370379,4.43738329380347
"33",6.08068920587943,5.09330871057195,6.16025772014079,6.16025766694202
"34",5.54044682771714,4.92039535681451,5.50054473628712,5.50054469706299
"35",5.65191272688662,4.88652359342834,5.71093011962154,5.71093005458567
"36",5.58070506341365,5.0815944256056,5.84884754676002,5.84884750658045
"37",8.71888861890774,5.44502652842421,9.07054775768884,9.07054770321006
"38",6.40067769779692,4.80839348449728,6.4382048565008,6.43820480265962
"39",4.55972292898791,4.37522105158252,4.57043460342221,4.57043453173473
"40",4.31884718085474,4.59198012836868,4.29117489725201,4.29117487893116
"41",7.55948683631384,5.16416369272071,7.87489532785707,7.87489526453529
"42",8.40666495584099,5.45757861091271,8.35347715403818,8.35347712408897
"43",4.2264541732266,4.2854852039744,4.22917547801644,4.22917540311844
"44",4.64545760261592,4.42588372362626,4.73080679270284,4.73080671145678
"45",9.71565675011499,6.54636174067275,11.8101403915852,11.8101402964009
"46",6.34066258402092,4.90907876152603,6.37804173959486,6.37804168502852
"47",5.7807001953647,5.16416369272071,5.77036768997663,5.77036763822722
"48",8.6936761666864,5.32108259266794,9.41738434557146,9.4173842928843
"49",4.03446842142933,4.52897579903621,4.00534696868771,4.0053469133279
"50",8.16143615047892,5.58470194736831,8.77727465904551,8.77727459038963
"51",4.06393012214242,4.47713304176363,4.07180957618373,4.07180957618373
"52",5.78798411608302,4.92039535681451,5.81611244868124,5.81611238999331
"53",6.81120829354161,5.55904257270404,7.25775165871308,7.25775159729594
"54",5.48405708779079,5.04661297563528,5.51809660568046,5.51809660455113
"55",5.26881720162381,4.75335225942805,5.26833334585603,5.26833328667936
"56",5.43799660560819,4.79733448636689,5.48113876485603,5.48113869938267
"57",6.78076540490926,5.00034534976978,6.81732393151574,6.81732388095277
"58",5.68435298557283,5.24807460249773,5.64792126254019,5.64792121833135
"59",11.5538237495543,6.51628394060843,13.9271652675043,13.9271652242828
"60",6.32843037572869,5.0815944256056,6.3551388267194,6.35513877459877
"61",4.90048424166988,4.48745389933132,4.89851726366533,4.89851726233888
"62",6.29537973819648,5.15228644581757,6.58924952061944,6.58924944411046
"63",7.09537600472009,5.54625712957911,7.27857563052262,7.27857557770696
"64",4.14632524117987,3.81944270840046,4.12399545489635,4.12399539602943
"65",4.08338267086003,4.40554863506553,4.08921439155842,4.08921431284644
"66",6.99997408773798,5.49540873857625,7.10307413227155,7.1030740774165
"67",6.42458291301924,4.96592321450336,6.38603473806902,6.38603469899935
"68",10.8071047622116,5.9566214352901,11.455939145986,11.4559391093821
"69",5.98706454128319,4.85288500162121,5.94987450983539,5.94987447450704
"70",5.04226537711808,4.97737084978936,5.17018629751471,5.17018621300553
"71",6.44021790061486,4.93173803954936,6.57581931514924,6.57581927463082
"72",6.81960176965798,5.38269782516288,7.05133670080685,7.05133665053565
"73",4.64104164076138,4.53941616650203,4.66561022027318,4.6656101567033
"74",6.56135897836561,4.9545019080479,6.74569372858483,6.7456936724618
"75",5.46270830890812,5.05824662003114,5.45858439659227,5.45858434033547
"76",6.80963894895909,5.32108259266794,6.92294312488019,6.92294306707695
"77",3.23215299078047,3.90840895792402,3.20887911715635,3.20887909191264
"78",7.72903371526037,5.26017266390706,7.85505087349128,7.85505082300869
"79",6.13160433305945,4.89778819368446,6.30227086967088,6.30227079916052
"80",7.14984736841709,5.38269782516288,7.35293859451225,7.35293859400688
"81",4.48198521837744,4.11149721104522,4.46557089495927,4.46557087995145
"82",3.99805649969092,4.1399967481973,3.99923392184194,3.99923387580956
"83",8.64671602383023,5.5718574893193,9.51303702294009,9.51303695454201
"84",7.78133883113315,5.33334895487621,8.33440207654239,8.33440200771686
"85",5.99411412728863,5.15228644581757,5.9921268443405,5.99212684149803
"86",7.21135839932516,5.26017266390706,7.49942333169427,7.49942326903689
"87",5.70959964464166,5.06990708274704,6.02631504808047,6.0263149718714
"88",6.087104530019,5.00034534976978,6.10879514636548,6.10879509178525
"89",6.3831062232062,5.17606831950568,6.37282424243205,6.37282420186173
"90",9.2908225944753,4.73151258961481,9.22589657315133,9.22589657197879
"91",6.47345787380176,5.12861383991365,6.81414561814745,6.81414561704615
"92",5.76644641933186,4.70977326396953,5.724815854409,5.72481583987634
"93",6.38334255843792,5.10504999975406,6.49081731147289,6.49081725103169
"94",3.72994947886554,3.91741877107783,3.71419980045364,3.71419975607178
"95",5.67567712861279,4.86407205691462,5.63643996206913,5.63643992615959
"96",6.57740367510175,4.81947797625128,6.63194204579323,6.631941991456
"97",6.44610201527055,4.9545019080479,6.41594672391391,6.41594668864461
"98",6.0691565717926,5.35796657513342,6.0670299797243,6.06702996792484
"99",4.46931835500683,4.57088189614875,4.48608870882731,4.48608863393911
"100",5.78520539045713,4.66659380314289,5.76946702555556,5.76946701033906
"101",6.61284506080455,5.05824662003114,6.92935103937064,6.92935097387098
"102",3.74945852609405,4.2854852039744,3.73595941506435,3.73595941486541
"103",6.00531162807269,4.9545019080479,6.14314651293424,6.14314651132596
"104",4.93781156143362,4.7206304126359,4.90621767065514,4.90621763758125
"105",7.80377646195559,5.38269782516288,8.25458271298674,8.25458268082544
"106",8.46734157213657,5.83445104273745,8.85137871886354,8.85137866201413
"107",8.10472611750837,5.01187233627272,8.19463679438352,8.19463675132428
"108",5.62571664543313,4.85288500162121,5.8229564674935,5.82295641579322
"109",3.86557479445148,4.31519076827765,3.84485713617491,3.84485712567712
"110",5.31175611017185,4.78630092322638,5.45580500926909,5.45580492790441
"111",4.63221547711813,4.43608643931433,4.62463959299955,4.62463955345768
"112",6.78834083960478,5.33334895487621,6.95211371265581,6.9521136525828
"113",6.50797841526648,4.96592321450336,6.46273577708704,6.46273577703542
"114",7.60116952752528,5.90201080171844,7.74101529902455,7.74101524648887
"115",17.9528504168838,7.49894209332456,23.1741629081485,23.1741628574054
"116",8.60444694865314,5.83445104273745,9.34629652816844,9.34629645870725
"117",5.30236982872217,4.36515832240166,5.28689834139497,5.28689828651418
"118",5.69917617390338,5.05824662003114,5.69144799627006,5.691447977722
"119",6.81692447456152,5.49540873857625,7.0029333499651,7.00293333794271
"120",4.41860372888181,4.40554863506553,4.38670356334148,4.38670351339843
"121",6.45979457634813,5.33334895487621,6.53087487524435,6.53087485601383
"122",5.65312005317247,4.78630092322638,5.65098632792365,5.65098627460069
"123",7.60820827231828,5.5975760149511,7.97134304866587,7.97134298378852
"124",4.8609195971385,4.78630092322638,4.82740691638839,4.82740690314315
"125",4.9403220071002,4.33510878387529,4.95135462857545,4.95135456254737
"126",6.69355180406024,5.58470194736831,7.51290165886221,7.51290157050025
"127",5.96148138459395,5.06990708274704,6.17497771667818,6.17497763934964
"128",4.88297020286055,4.70977326396953,4.91324128225263,4.91324121107236
"129",5.8690057904623,4.84172367584099,5.88606268534787,5.88606265539433
"130",4.63050430808709,4.40554863506553,4.66488720873909,4.66488713237514
"131",5.33640508750553,4.39541615437825,5.3213465545443,5.32134649986449
"132",4.68764663659612,4.35511873685569,4.65961599437057,4.65961595474654
"133",9.68136643365424,5.75439937337157,10.2245921267811,10.2245920844279
"134",6.41289755337823,5.34564359396972,6.55916209501157,6.55916203035594
"135",2.82641034977705,3.94457302075278,2.83213182468357,2.83213178676136
"136",5.36998042576759,4.86407205691462,5.35336506471479,5.35336502259237
"137",6.60444834763652,4.98884487460012,6.58919125439017,6.58919121208629
"138",7.44717634514295,5.45757861091271,7.53142437653918,7.53142432668276
"139",7.04247853210035,5.2360043658575,7.04546988716189,7.04546984246167
"140",4.80272215948963,4.57088189614875,4.87011747287178,4.87011740560238
"141",4.57260878276437,4.52897579903621,4.56168788472195,4.56168782014456
"142",5.66045784079177,5.09330871057195,5.64683461780717,5.64683456566614
"143",6.45609614344064,5.24807460249773,6.75508711593013,6.75508704391115
"144",5.09122031575193,4.94310686986835,5.36654071813345,5.3665406170564
"145",3.61970363063463,4.02717034325459,3.59370600203615,3.59370600002082
"146",4.68277826837756,4.6238102139926,4.65361238469204,4.65361238409937
"147",7.85759889178285,5.44502652842421,8.29261676946812,8.29261670350756
"148",4.79886478053614,4.42588372362626,4.77352728795887,4.77352725114317
"149",7.3830794105596,5.63637655825954,7.50860515964839,7.50860511445969
"150",4.86683804901054,4.73151258961481,5.1148390298696,5.11483892660344
"151",5.7849509979839,4.96592321450336,5.7895292708134,5.78952921990432
"152",4.41919997027455,4.46683592150963,4.39759875545997,4.39759875351829
"153",3.71691815255971,4.22668614265603,3.69705209755562,3.69705206260164
"154",4.59280116828166,4.7206304126359,4.60255147828737,4.60255143204017
"155",4.41754615327295,4.56036915951296,4.38657169669845,4.38657164312601
"156",5.83143577702258,5.02342589522387,5.84143899701363,5.84143894172286
"157",7.08185122280688,5.29663443891658,7.05648433394684,7.05648429470514
"158",8.50726246515289,5.64936974812303,8.76554005516793,8.76554000678653
"159",6.83240441336007,5.37031796370253,6.80137017680942,6.80137013742858
"160",4.87453422579585,4.98884487460012,4.85246048055932,4.85246048032829
"161",5.39460305906875,4.81947797625128,5.49507922188021,5.49507915969521
"162",9.42009755473243,5.84790084144481,9.69854089708774,9.69854087492607
"163",7.93364225492193,5.42000890401624,8.17273163540884,8.17273157972074
"164",4.64854339265862,4.85288500162121,4.61742083544316,4.61742079278221
"165",6.19508736455116,5.5975760149511,6.24918486955422,6.24918481789147
"166",5.29894689655086,4.69894108605216,5.34847943183585,5.34847936339646
"167",8.39463793644164,5.53350109215737,8.43997145205498,8.43997142189744
"168",7.52758029279255,5.83445104273745,7.64476906547431,7.644769013974
"169",4.92794331676138,4.88652359342834,5.0277534497687,5.02775344774485
"170",5.02768437091797,4.94310686986835,5.003501294509,5.00350124017881
"171",5.63860569097217,5.01187233627272,5.63531292383502,5.63531286912492
"172",9.7173132130556,6.08135001278718,10.039937809076,10.0399377815309
"173",7.12491028966191,5.61047976032471,7.13049560941931,7.13049556560178
"174",6.68416967444387,4.5081670454146,6.63885033982847,6.63885030354663
"175",5.76367056302455,4.87528490103387,5.80926782250293,5.80926776106579
"176",4.5177671655408,4.70977326396953,4.48771422512898,4.48771418147906
"177",7.2068264285028,5.15228644581757,7.18870291039052,7.18870286955757
"178",5.57349212401095,4.94310686986835,5.61155933860841,5.61155927568491
"179",5.746032245299,4.46683592150963,5.99971518021866,5.99971510610084
"180",4.42268149464297,4.5081670454146,4.40528787607277,4.4052878123044
"181",7.16902291986064,5.40754322945581,8.13127485207391,8.13127475241128
"182",6.27522142669133,5.0815944256056,6.28417483613493,6.28417478608963
"183",5.06971751634984,5.06990708274704,5.12216366977294,5.1221635973467
"184",5.149903704118,4.93173803954936,5.13216667326934,5.13216662399163
"185",7.72594001984017,5.32108259266794,8.12380009804273,8.12380003329459
"186",7.1580290889284,4.89778819368446,7.16260642589703,7.16260640082309
"187",6.96912886093773,5.44502652842421,7.07800576611555,7.07800576286547
"188",3.28045698970638,4.04575891697443,3.28924890178239,3.28924889940087
"189",5.39190485832404,4.84172367584099,5.38890331013149,5.38890325288371
"190",4.85641975771276,4.9545019080479,4.84756268871059,4.84756268791196
"191",10.6287445329075,6.23734835482419,11.102784107518,11.1027840680217
"192",5.59350601656577,4.80839348449728,5.72106706037568,5.72106698595309
"193",7.59817642873591,5.94292158615573,7.81703428554696,7.81703428455152
"194",12.0175272673801,6.33869711256927,13.3696330556167,13.369633028912
"195",7.40243892110589,5.48276964920854,7.78566021943431,7.78566021481845
"196",10.0500135163776,6.23734835482419,11.4112247155994,11.4112246435035
"197",5.81950732034261,5.14043651582426,5.85711013413598,5.85711007418672
"198",5.38609870683846,5.15228644581757,5.42461101518137,5.42461094977754
"199",6.72374628038711,5.16416369272071,6.86928096963651,6.86928090825408
"200",5.05442391731756,4.69894108605216,5.05109873393626,5.05109867300302
"201",6.82608267617147,5.0815944256056,6.90010173909811,6.90010168519843
"202",7.81882932568783,5.33334895487621,7.89173852634869,7.89173848089826
"203",3.9113658172583,4.17830366646622,3.9023477283528,3.90234772683825
"204",5.52570974438655,4.6131757456038,5.56724465495294,5.56724459650866
"205",5.15008850461534,4.78630092322638,5.15154951854438,5.15154951556634
"206",3.46173274344472,4.00866717627303,3.4368711738384,3.43687110793165
"207",16.9215254479461,7.55092227665434,21.1695954548893,21.1695954073101
"208",7.16263652420346,4.97737084978936,7.20700480604435,7.20700480603876
"209",6.62500251398171,5.30884444230988,6.72942793972271,6.72942788263689
"210",3.89026571093248,4.20726628384444,3.87734247178848,3.87734239787133
"211",10.0343058330649,6.26613864672336,11.1848616025803,11.1848615980389
"212",3.76300431316729,4.08319386332692,3.74648730131721,3.74648725689455
"213",7.27854172786559,5.24807460249773,7.2534454680872,7.25344542975702
"214",4.09235259285889,4.49779854893288,4.07233182887639,4.07233182502041
"215",4.11310563216717,4.2854852039744,4.08475284112636,4.08475279373659
"216",3.90846499289099,4.39541615437825,3.90575121527375,3.90575118096555
"217",3.7849155799921,4.19758983991008,3.75859421994376,3.75859418267761
"218",4.55235745992867,4.33510878387529,4.6338211022083,4.63382101466441
"219",7.52826433226901,5.48276964920854,8.48453362081764,8.48453360087134
"220",3.78704691234015,4.1399967481973,3.76353745175951,3.76353738475383
"221",4.51420914778925,4.0179081084894,4.51882964971535,4.51882957906585
"222",4.82123258542371,4.41570447353313,4.82167284556215,4.82167278064115
"223",8.36618818946202,5.82103217770872,8.9237424039259,8.92374233829918
"224",4.26282475024116,4.35511873685569,4.24736096442778,4.24736095123621
"225",4.71790991349833,4.56036915951296,4.70205091728133,4.70205086362297
"226",15.257545347409,6.72976656284318,16.8635693304926,16.8635692878808
"227",5.55734078508044,4.6238102139926,5.57867855575879,5.57867849543327
"228",6.76799464162554,5.12861383991365,7.00540910604536,7.00540903830556
"229",6.26852650156624,4.77529273657691,6.45757395852592,6.45757388816138
"230",4.61673104352665,4.05508535448384,4.65391867478698,4.65391860521654
"231",9.95327064656526,6.19441075076782,10.1074770789939,10.1074770724168
"232",12.4925746374898,6.72976656284318,12.9606796648437,12.9606796642901
"233",5.13360988238038,4.85288500162121,5.12475628714186,5.12475622863174
"234",3.1770286398687,3.85478357665772,3.17683885044261,3.17683875224654
"235",6.57659423311869,5.24807460249773,6.60171810539174,6.60171805444226
"236",4.88873938723732,4.65586093522959,4.88465225423409,4.88465219148737
"237",8.85605015393425,6.0394862937638,9.65998974151277,9.65998974129699
"238",3.63445196545553,4.05508535448384,3.61926411058789,3.61926406526203
"239",5.45005037642776,4.98884487460012,5.50623769514337,5.5062376278006
"240",4.20354857888447,4.27562886151586,4.17597167399395,4.17597163048669
"241",5.53466054230311,5.09330871057195,5.69180008073062,5.69180008059368
"242",4.43079664312354,4.42588372362626,4.49316386872443,4.49316378222954
"243",8.2434098225974,5.75439937337157,8.48831528877787,8.48831523875611
"244",7.18852528577638,5.06990708274704,7.15433480474297,7.15433478360238
"245",4.37634980970725,4.34510224171571,4.35354910453866,4.35354910268469
"246",3.89373936397592,4.35511873685569,3.8768585139949,3.87685849714745
"247",9.54875538373224,5.5975760149511,9.5885859645067,9.58858592921138
"248",7.10894907444681,5.10504999975406,7.28520018485304,7.28520012526994
"249",7.00435990103784,5.39510622515128,7.19899997581416,7.19899992888425
"250",8.29279873635528,5.63637655825954,8.78018900425851,8.78018895225271
"251",5.70715665313533,4.74241985260245,5.68054697698834,5.68054692903024
"252",7.9249223263483,5.48276964920854,8.4058027779272,8.40580275105445
"253",8.39529669059378,5.9841159506032,9.97505227903782,9.9750521771238
"254",5.5905173776552,4.98884487460012,5.7916525378115,5.79165246234938
"255",5.63889938977734,5.03500608787905,5.67109250531898,5.67109244412035
"256",3.09584416061461,3.77572190925416,3.08122378478212,3.0812237796897
"257",4.84211741524036,4.74241985260245,4.89071016706011,4.89071015991845
"258",5.49517058164326,4.70977326396953,5.58983788383824,5.58983781187493
"259",5.92429360600162,5.30884444230988,5.92297460346928,5.9229746008433
"260",4.6549755280157,4.6451527522275,4.62444944999266,4.62444940800948
"261",6.34972918776037,5.26017266390706,6.53858388178741,6.53858381277599
"262",5.82298669891313,5.06990708274704,5.93839839395828,5.93839832428051
"263",5.23568700169626,4.86407205691462,5.29995613118893,5.29995605944171
"264",5.65496947558569,4.83058802039773,5.61481495977383,5.6148149249867
"265",4.81920173221295,4.6451527522275,4.84231827568081,4.84231820505254
"266",6.06058270937846,5.06990708274704,6.18730245407632,6.18730238646751
"267",5.67379441662496,4.73151258961481,5.72487113775829,5.72487113775715
"268",5.94127864776186,5.12861383991365,6.02664124949069,6.0266411901175
"269",5.66995655615873,4.80839348449728,5.76653774388529,5.76653768161642
"270",12.5194698465225,6.51628394060843,13.1703303624638,13.1703303596121
"271",6.74421277548712,5.24807460249773,7.2105951172153,7.21059503535014
"272",5.05660733866854,4.84172367584099,5.11750251957032,5.11750244548041
"273",4.81273723711139,4.60256573581356,4.82145940942605,4.82145934216287
"274",10.3404859568553,6.48634433548239,10.9837142223031,10.9837141702261
"275",9.90823329653397,5.99791076255509,13.8288102571843,13.8288100977683
"276",6.29782995246566,4.89778819368446,6.32731888566519,6.32731883568252
"277",6.99737615998166,5.04661297563528,7.07572282485403,7.07572277189327
"278",7.18267116762753,5.50807696405404,7.18549507011233,7.18549502636765
"279",4.13043407525582,4.51855944374923,4.10380172503626,4.10380166721447
"280",6.26125304407572,5.00034534976978,6.65845136766366,6.65845133219865
"281",5.61211984696644,4.74241985260245,5.63861623088408,5.63861617030543
"282",4.66256145675231,4.54988060150048,4.64026110758067,4.64026105961495
"283",9.78648823971492,5.94292158615573,10.2157189185928,10.215718884523
"284",7.68140867776472,5.24807460249773,7.96341245267767,7.96341240542554
"285",11.227531943226,6.57657837355421,12.2545311933443,12.2545311385253
"286",3.89063588561986,4.34510224171571,3.86793100297267,3.86793095575544
"287",6.18626376343382,5.02342589522387,6.25025085004039,6.25025079071977
"288",6.44455605263043,4.59198012836868,6.58692158311803,6.58692151944382
"289",7.39652899972177,5.2844525177518,7.56382087861879,7.56382082236133
"290",6.08229033414106,5.11681835540308,6.03846445471214,6.03846441890991
"291",6.67018896143705,5.53350109215737,6.83561525443974,6.83561519104143
"292",6.07427137457053,5.17606831950568,6.11076891555056,6.11076885924157
"293",6.34124814348042,5.2239618899912,6.3925581463184,6.39255809381041
"294",4.48558997949667,4.65586093522959,4.45575726460872,4.45575722061597
"295",4.48703181084518,4.5081670454146,4.45679251939995,4.45679246492171
"296",6.99487947670754,5.63637655825954,7.6801088599894,7.68010885571605
"297",4.53309785711102,4.52897579903621,4.50215708208218,4.50215702863195
"298",8.93430135225903,6.06736329588505,9.39184951573578,9.39184947183129
"299",3.84781263597662,4.11149721104522,3.82034623064799,3.82034617543823
"300",4.28401022022582,4.49779854893288,4.31623684998751,4.31623677323589
"301",6.75874213311059,5.01187233627272,7.04627769044439,7.0462776193215
"302",7.80872541740953,5.33334895487621,7.86793928644522,7.86793927134713
"303",4.7676917760783,4.88652359342834,4.76667353187196,4.76667347378617
"304",11.4966121012343,6.72976656284318,13.5111747796388,13.511174708052
"305",9.77036506723641,6.02559586074358,11.1335437538295,11.1335437073347
"306",8.45109258748546,5.58470194736831,9.00696791542732,9.00696785208566
"307",10.8276803300348,6.66806769213622,11.0892714442709,11.0892714053523
"308",5.19588231905732,4.75335225942805,5.19453084426509,5.1945308191792
"309",5.51627093496626,4.7206304126359,5.49094853431486,5.49094848437146
"310",6.54310191111545,5.40754322945581,6.88923229848037,6.88923224842805
"311",3.83245584888695,4.27562886151586,3.81005041748064,3.81005036951427
"312",5.45727787325811,4.6131757456038,5.44153081659618,5.44153076322482
"313",3.80696233000331,4.36515832240166,3.79937037781814,3.79937033931392
"314",2.7587863489076,3.76703798983909,2.75020389394856,2.75020385354388
"315",6.06663917520949,4.87528490103387,6.13295427445237,6.13295421362895
"316",4.45295492894175,4.02717034325459,4.60080104471469,4.60080104160969
"317",12.4067583255553,6.87068440014232,12.8862072038686,12.8862071667629
"318",6.46012239872013,5.53350109215737,6.41424646588221,6.41424645432379
"319",9.74507579898401,6.53130552647472,10.8762557113742,10.8762556681263
"320",4.40315961821554,4.67735141287198,4.37226527690817,4.37226524541808
"321",5.07642014251719,4.30526610491711,5.10998435282716,5.10998428477317
"322",7.03179158407079,5.44502652842421,7.10081141399708,7.10081137408123
"323",5.2828666056685,4.92039535681451,5.37399614563949,5.37399607097559
"324",6.43605767746851,5.29663443891658,6.88149812546199,6.88149804894842
"325",5.20130593277689,4.78630092322638,5.19156513338079,5.19156507584522
"326",6.13544560138978,4.69894108605216,6.21133657430364,6.21133651826773
"327",6.22105028134034,4.94310686986835,6.29922495446868,6.29922493541781
"328",7.26773258966353,5.43250331492433,7.40931659330314,7.40931653767468
"329",8.85006853753421,5.5975760149511,10.363420468278,10.3634203781616
"330",9.27328635786048,5.76766463392251,9.5094495957183,9.50944956437995
"331",4.92434967804361,4.60256573581356,4.98127281029517,4.98127273464079
"332",8.54570659348726,5.33334895487621,8.60601115713071,8.60601111597139
"333",5.3029991790763,4.89778819368446,5.28522478229354,5.28522473473758
